'Kod','CislaDomovni','IdentifikacniParcela','TypStavebnihoObjektuKod','ZpusobVyuzitiKod','CastObce','Momc','Nespravny','PlatiOd','PlatiDo','IdTransakce','GlobalniIdNavrhuZmeny','IsknBudovaId','Dokonceni','ZastavenaPlocha','NespravneUdaje','OznacenoDne','OznacenoInfo','IdentifikactniParcela','PocetBytu','PocetPodlazi','PodlahovaPlocha','VybaveniVytahemKod','x','y'
17214157,'313',2527862308,1,6,55476,,,2013-12-22,,441376,477570,303984308,,,,,,,9,4,,2,-725078.74,-1121210.89
17214238,'321',2527873308,1,3,55476,,,2013-12-22,,441376,477570,304070308,,,,,,,1,1,,2,-725476.71,-1122013.23
17214327,'330',2527885308,1,3,55476,,,2013-12-22,,441376,477570,303727308,,,,,,,2,1,,2,-724831.75,-1121322.21
17214408,'338',2527916308,1,3,55476,,,2013-12-22,,441376,477570,304001308,,,,,,,2,1,,2,-725169.42,-1121015.59
17214688,'366',2527769308,1,3,55476,,,2013-12-22,,441376,477570,303874308,,,,,,,1,1,,2,-725336.51,-1120680.44
17214777,'375',2527945308,1,3,55476,,,2013-12-22,,441376,477570,304037308,,,,,,,1,1,,2,-725109.63,-1120916.07
17214858,'383',2527987308,1,3,55476,,,2013-12-22,,441376,477570,304054308,,,,,,,1,1,,2,-725089.46,-1121515.54
25350188,'60',2865599308,1,7,151807,,,2013-12-22,,441489,477709,352902308,2003-05-07,,,,,,1,1,,2,-731851.03,-1137927.82
17214939,'391',2527961308,1,6,55476,,,2013-12-22,,441376,477570,303988308,,,,,,,6,4,,2,-725045.32,-1120928.24
17215021,'400',2527951308,1,5,55476,,,2013-12-22,,441376,477570,304280308,,,,,,,0,1,,2,-724936.81,-1120976.28
17215030,'401',2527972308,1,6,55476,,,2013-12-22,,441376,477570,304253308,,,,,,,4,3,,2,-725718.39,-1122127.61
17215102,'408',2528010308,1,3,55476,,,2013-12-22,,441376,477570,304113308,,,,,,,1,1,,2,-725459.58,-1122089.39
17215111,'409',2528040308,1,3,55476,,,2013-12-22,,441376,477570,304102308,,,,,,,1,1,,2,-724902.41,-1121404.21
17215471,'445',2528112308,1,3,55476,,,2013-12-22,,441376,477570,304299308,,,,,,,1,1,,2,-725226.23,-1121575.45
17215480,'446',2528104308,1,3,55476,,,2013-12-22,,441376,477570,304103308,,,,,,,1,1,,2,-725643.35,-1122011.84
17215552,'453',2528132308,1,19,55476,,,2013-12-22,,441376,477570,304234308,,,,,,,0,1,,2,-724976.13,-1120763.4
17215561,'454',2528195308,1,3,55476,,,2013-12-22,,441376,477570,304160308,,,,,,,1,1,,2,-724998.6,-1120925.85
17215633,'461',2528147308,1,5,55476,,,2013-12-22,,441376,477570,304335308,,,,,,,1,1,,2,-725272.51,-1121848.46
17215722,'470',2527554308,1,5,55476,,,2011-07-01,,0,0,304337308,,,,,,,0,,,,-725157.89,-1121788.01
17215731,'471',2528168308,1,19,55476,,,2011-07-01,,0,0,304252308,,,,,,,0,,,,-724967.55,-1120772.65
17215803,'6',,2,,55476,,,2011-07-01,,0,0,,,,,,,,,,,,,
17216184,'26',2783457308,1,3,55484,,,2011-07-01,,0,0,338917308,,,,,,,1,,,2,-725085.75,-1122475.63
17216265,'34',2783471308,1,3,55484,,,2011-07-01,,0,0,338921308,,,,,,,1,,,2,-724971.75,-1122665.13
17216354,'43',2783487308,1,13,55484,,,2011-07-01,,0,0,338962308,,,,,,,0,,,,-725195.63,-1122682
17216435,'3',2531346308,1,3,56880,,,2013-12-22,,441406,477609,304364308,,,,,,,1,1,,2,-721512.94,-1109428.63
17216516,'4',2531361308,1,3,56898,,,2013-12-22,,441406,477609,304362308,,,,,,,1,1,,2,-721067.63,-1110214.25
17216885,'4',2550532308,1,7,66575,,,2014-01-09,,512516,487017,307011308,1978-04-02,151,,,,,2,3,272,2,-725705.29,-1120208.3
17216966,'12',2550427308,1,3,66575,,,2013-12-22,,441376,477570,307031308,,,,,,,1,1,,2,-725458.48,-1120117.26
25352636,'323',2448949308,1,7,19089,,,2013-12-22,,441323,477509,296850308,2003-10-23,199,,,,,1,2,,2,-734291.26,-1118819.13
25352717,'789',3033374308,1,7,121339,,,2013-12-22,,441430,477640,418820308,2003-10-23,101,,,,,1,2,,2,-733861.08,-1126687.88
17217067,'22',2550453308,1,3,66575,,,2013-12-22,,441376,477570,306968308,,,,,,,2,1,,2,-725580.06,-1120069.15
17217148,'30',2550477308,1,3,66575,,,2013-12-22,,441376,477570,307013308,,,,,,,1,1,,2,-725650.15,-1120221.05
17217229,'38',2550474308,1,3,66575,,,2013-12-22,,441376,477570,307026308,,,,,,,1,1,,9,-725719.9,-1120131.14
17217318,'47',2550487308,1,3,66575,,,2013-12-22,,441376,477570,306975308,,,,,,,1,1,,2,-725536.01,-1119659.14
17217598,'9',2749539308,1,3,66583,,,2013-12-22,,441376,477570,335132308,,,,,,,1,1,,9,-725179.48,-1119141.88
17217687,'18',2749544308,1,3,66583,,,2013-12-22,,441376,477570,335115308,,,,,,,1,1,,2,-725083.43,-1119400.33
17217768,'26',2749557308,1,3,66583,,,2013-12-22,,441376,477570,335102308,,,,,,,1,1,,2,-724984.87,-1119390.47
17217849,'5',2567412308,1,7,81990,,,2013-12-22,,441331,477519,308154308,,,,,,,2,1,,2,-739867.85,-1107600.69
17217911,'7',2567429308,1,3,82007,,,2013-12-22,,441331,477519,308101308,,,,,,,1,1,,2,-739077.05,-1105552.69
17217920,'8',2567431308,1,7,82007,,,2013-12-22,,441331,477519,308137308,,,,,,,1,1,,9,-739195.12,-1105419.81
17218012,'9',2567399308,1,3,82015,,,2013-12-22,,441331,477519,308107308,,,,,,,1,,,9,-741399.3,-1106298.92
17218021,'10',2567407308,1,3,82015,,,2013-12-22,,441331,477519,308139308,,,,,,,1,1,,9,-739994.58,-1105668.76
17218292,'7',2413669308,1,7,91260,,,2013-12-29,,444624,480665,292461308,,,,,,,1,1,,9,-743960.7,-1121883.43
17218381,'16',2413660308,1,3,91260,,,2013-12-29,,444624,480665,292453308,,,,,,,1,1,,9,-744014.17,-1121982.42
17218390,'17',2413655308,1,3,91260,,,2013-12-29,,444624,480665,292469308,,,,,,,1,1,,9,-744014.82,-1122025.33
17218462,'24',2413680308,1,3,91260,,,2013-12-29,,444624,480665,292468308,,,,,,,1,1,,9,-743958.47,-1122039.58
17218471,'25',3324318308,1,7,91260,,,2013-12-29,,444624,480665,292449308,,,,,,,1,1,,9,-744038.01,-1122017.32
17218543,'33',,1,,91260,,,2011-07-01,,0,0,,,,,,,,,,,,,
17218632,'42',2413756308,1,3,91260,,,2013-12-29,,444624,480665,292501308,,,,,,,1,1,,2,-744030.58,-1122063.45
17218641,'43',,1,,91260,,,2011-07-01,,0,0,,,,,,,,,,,,,
17218713,'50',,1,,91260,,,2011-07-01,,0,0,,,,,,,,,,,,,
17218993,'39',2413716308,2,8,91260,,,2011-07-01,,0,0,292511308,,,,,,,0,,,,-744778.01,-1121711.04
17219094,'51',2413706308,2,8,91260,,,2011-07-01,,0,0,292499308,,,,,,,0,,,,-744809.44,-1121739.67
17219175,'61',2413718308,2,8,91260,,,2011-07-01,,0,0,292497308,,,,,,,0,,,,-744995.96,-1121977.16
17219256,'3',2575397308,1,7,91278,,,2013-12-22,,441399,477599,308721308,,,,,,,1,1,,2,-742497.09,-1124262.84
17219345,'12',2575374308,1,7,91278,,,2013-12-22,,441399,477599,308726308,,,,,,,2,1,,2,-742414.51,-1124185.05
17219426,'20',2575383308,1,7,91278,,,2013-12-22,,441399,477599,309003308,,,,,,,1,1,,2,-742593.23,-1124107.36
17219507,'28',2575654308,1,7,91278,,,2013-12-22,,441399,477599,308752308,,,,,,,1,1,,9,-742579.12,-1123745.05
17219795,'57',2575403308,1,7,91278,,,2013-12-22,,441399,477599,309043308,,,,,,,1,1,,9,-742484.54,-1124336.35
17219876,'65',2575400308,1,7,91278,,,2013-12-22,,441399,477599,308758308,,,,,,,1,1,,2,-742530.81,-1124241.34
17219957,'73',2575443308,1,7,91278,,,2013-12-22,,441399,477599,308764308,,,,,,,1,1,,2,-742527.37,-1124319.23
25356402,'7',2446811308,1,3,61123,,,2013-12-22,,441380,477575,296317308,1999-07-09,280,,,,,1,2,,2,-744203.68,-1105753.68
25356411,'77',2437349308,1,16,8796,,,2011-07-01,,0,0,295761308,1998-11-03,,,,,,0,,,,-747519.63,-1114202.88
17220084,'86',2575475308,1,7,91278,,,2013-12-22,,441399,477599,308997308,,,,,,,1,1,,2,-742363.88,-1124543.18
17220165,'94',2575499308,1,7,91278,,,2013-12-22,,441399,477599,309181308,,,,,,,1,1,,2,-742577.45,-1124194.82
17220246,'102',3718188308,1,7,91278,,,2013-12-22,,441399,477599,309024308,,,,,,,0,1,,9,-742275.89,-1124252.25
17220327,'110',3275198308,1,7,91278,,,2013-12-22,,441399,477599,308799308,,,,,,,2,1,,2,-742619.09,-1123882.52
17220416,'119',2575525308,1,7,91278,,,2013-12-22,,441399,477599,308807308,,,,,,,1,1,,2,-742857.25,-1124000.68
17220696,'147',2575550308,1,7,91278,,,2013-12-22,,441399,477599,308992308,,,,,,,1,1,,9,-742366.46,-1124612.45
17220785,'156',2575560308,1,7,91278,,,2013-12-22,,441399,477599,309042308,,,,,,,2,1,,2,-742203.66,-1124272.6
17220866,'164',2575363308,1,7,91278,,,2013-12-22,,441399,477599,308725308,,,,,,,2,1,,2,-742451.37,-1124373.2
17220947,'172',2575582308,1,7,91278,,,2013-12-22,,441399,477599,308836308,,,,,,,1,1,,2,-742220.88,-1124456.91
17221048,'182',3585498308,1,7,91278,,,2013-12-22,,441399,477599,308801308,,,,,,,1,1,,2,-742206.86,-1124496.52
17221129,'190',2575615308,1,7,91278,,,2013-12-22,,441399,477599,308665308,,,,,,,1,1,,2,-742214.03,-1124672.73
17221200,'198',2575631308,1,7,91278,,,2013-12-22,,441399,477599,308867308,,,,,,,1,1,,2,-741936.86,-1124336.22
17221498,'227',2575457308,1,7,91278,,,2013-12-22,,441399,477599,308735308,,,,,,,1,1,,2,-742701.78,-1124094.23
17221579,'235',2575672308,1,15,91278,,,2013-12-22,,441399,477599,309240308,,,,,,,1,2,,2,-742018.06,-1124401.29
17221641,'242',2575723308,1,7,91278,,,2013-12-22,,441399,477599,308678308,,,,,,,1,1,,2,-741934.19,-1124228.58
17221650,'243',2575722308,1,7,91278,,,2013-12-22,,441399,477599,308676308,,,,,,,1,1,,2,-741945.55,-1124256.14
17221749,'252',2575736308,1,7,91278,,,2013-12-22,,441399,477599,309150308,,,,,,,1,1,,2,-742152.48,-1124068.92
17221811,'259',2575941308,1,7,91278,,,2013-12-22,,441399,477599,308921308,,,,,,,1,1,,2,-742101.53,-1124124.46
17221820,'260',2575729308,1,7,91278,,,2013-12-22,,441399,477599,308919308,,,,,,,1,1,,2,-742079.94,-1124132.44
17221901,'268',2575795308,1,7,91278,,,2013-12-22,,441399,477599,308946308,,,,,,,2,1,,2,-742052.14,-1124111.33
17222192,'297',2575838308,1,7,91278,,,2013-12-22,,441399,477599,308957308,,,,,,,1,1,,2,-742944.69,-1124007.13
17222273,'305',2575865308,1,7,91278,,,2013-12-22,,441399,477599,308964308,,,,,,,1,1,,2,-742917.14,-1124026.04
17222354,'313',2575870308,1,15,91278,,,2013-12-22,,441399,477599,308672308,,,,,,,0,1,,2,-742355.24,-1124467.69
17222443,'322',2575914308,1,7,91278,,,2013-12-22,,441399,477599,309036308,,,,,,,1,1,,2,-742332.17,-1124037.51
17222524,'331',2575938308,1,7,91278,,,2013-12-22,,441399,477599,309100308,,,,,,,1,1,,2,-742874.19,-1124136.42
17222605,'5',2575955308,1,7,91286,,,2013-12-22,,441399,477599,308773308,,,,,,,2,1,,2,-743578.61,-1122959.95
17222893,'4',2580837308,1,3,91910,,,2013-12-22,,441399,477599,309362308,,,,,,,1,1,,2,-738921.88,-1126218.88
17222974,'12',2580825308,1,3,91910,,,2013-12-22,,441399,477599,309309308,,,,,,,1,1,,2,-739100.25,-1126397.5
17223075,'22',2580842308,1,3,91910,,,2013-12-22,,441399,477599,309343308,,,,,,,1,1,,2,-739004,-1126363.38
17223156,'30',2580849308,1,3,91910,,,2013-12-22,,441399,477599,309330308,,,,,,,1,1,,2,-738901.81,-1126428.63
17223237,'38',2580861308,1,3,91910,,,2013-12-22,,441399,477599,309351308,,,,,,,1,1,,2,-738790.81,-1126394.75
17223318,'46',2580896308,1,8,91910,,,2013-12-22,,441399,477599,309358308,,,,,,,1,1,,2,-739226.81,-1126424.88
17223407,'6',2613386308,1,7,91928,,,2013-12-22,,441399,477599,313180308,,,,,,,1,1,,2,-738461.87,-1127931.88
17223687,'34',2613387308,1,7,91928,,,2013-12-22,,441399,477599,313190308,,,,,,,1,1,,2,-738420.86,-1127930.58
17223776,'43',2613414308,1,7,91928,,,2013-12-22,,441399,477599,313212308,,,,,,,1,1,,2,-738427.32,-1127786.42
17223857,'8',2591541308,1,3,96725,,,2013-12-22,,441406,477609,310804308,,,,,,,1,1,,2,-723250.19,-1107776.75
17224039,'26',2591566308,1,3,96725,,,2013-12-22,,441406,477609,310921308,,,,,,,1,1,,2,-723199.81,-1107863.25
17224101,'33',2591594308,1,3,96725,,,2013-12-22,,441406,477609,310851308,,,,,,,1,1,,2,-723062.44,-1107871.13
17224110,'34',2591595308,1,3,96725,,,2013-12-22,,441406,477609,310784308,,,,,,,1,,,9,-723073.5,-1107920.75
17224489,'71',2591898308,1,7,96725,,,2013-12-22,,441406,477609,310966308,,,,,,,1,1,,2,-723274,-1107921
17224551,'78',2591570308,1,3,96725,,,2013-12-22,,441406,477609,310949308,,,,,,,1,,,9,-723346,-1107886.38
17224560,'79',2591572308,1,3,96725,,,2013-12-22,,441406,477609,311602308,,,,,,,2,1,,2,-723370.94,-1107906.88
17224632,'86',2591947308,1,,96725,,,2013-12-22,,441406,477609,,,,,,,,0,1,,2,-723502,-1108483
17224641,'87',2591580308,1,3,96725,,,2013-12-22,,441406,477609,310955308,,,,,,,1,1,,2,-723330.06,-1107966.38
17224721,'95',2591632308,1,15,96725,,,2013-12-22,,441406,477609,311610308,,,,,,,1,2,,9,-723418.69,-1108010
17224730,'96',2591633308,1,3,96725,,,2013-12-22,,441406,477609,311527308,,,,,,,1,1,,2,-723425.63,-1108019.38
17224802,'103',2591642308,1,15,96725,,,2013-12-22,,441406,477609,311426308,,,,,,,2,2,,9,-723469.69,-1108096.5
17224811,'104',2591644308,1,3,96725,,,2013-12-22,,441406,477609,311125308,,,,,,,1,1,,9,-723477.69,-1108104.13
17225183,'142',2592011308,1,3,96725,,,2013-12-22,,441406,477609,311006308,,,,,,,1,1,,2,-723828.69,-1107620.25
17225264,'150',2591690308,1,3,96725,,,2013-12-22,,441406,477609,310985308,,,,,,,1,1,,9,-723566.75,-1107742.25
17225353,'159',2591697308,1,7,96725,,,2013-12-22,,441406,477609,310791308,,,,,,,1,,,9,-723522.25,-1107791.88
17225434,'167',2591742308,1,3,96725,,,2013-12-22,,441406,477609,310793308,,,,,,,1,,,9,-723514.63,-1107802.63
17225515,'175',2591702308,1,3,96725,,,2013-12-22,,441406,477609,310995308,,,,,,,1,1,,2,-723542,-1107859.38
17225884,'212',2592051308,1,3,96725,,,2013-12-22,,441406,477609,311635308,,,,,,,1,1,,2,-723825.69,-1107545.25
17225965,'220',2592049308,1,3,96725,,,2013-12-22,,441406,477609,311013308,,,,,,,1,1,,2,-723864.56,-1107632.63
17226066,'230',2591794308,1,3,96725,,,2013-12-22,,441406,477609,311019308,,,,,,,1,,,2,-723185.13,-1107509.88
17226147,'238',2591809308,1,3,96725,,,2013-12-22,,441406,477609,311480308,,,,,,,1,1,,9,-723076.81,-1107382
17226228,'246',2591801308,1,3,96725,,,2013-12-22,,441406,477609,311022308,,,,,,,1,1,,2,-723093,-1107454
17226317,'255',2591783308,1,3,96725,,,2013-12-22,,441406,477609,311028308,,,,,,,2,1,,2,-723219.44,-1107570.75
17226597,'283',2591863308,1,7,96725,,,2013-12-22,,441406,477609,311676308,,,,,,,2,1,,2,-723205.06,-1107158.13
17226678,'291',2591650308,1,3,96725,,,2013-12-22,,441406,477609,311041308,,,,,,,1,1,,2,-723506.06,-1108224
17226767,'300',2592517308,1,3,96725,,,2013-12-22,,441406,477609,311537308,,,,,,,1,1,,2,-723467.38,-1108448.75
17226848,'308',2591877308,1,3,96725,,,2013-12-22,,441406,477609,311217308,,,,,,,1,1,,2,-723367.13,-1108158.75
17226929,'316',2591923308,1,3,96725,,,2013-12-22,,441406,477609,310898308,,,,,,,1,,,9,-723362.88,-1108197.88
17227011,'325',2591934308,1,3,96725,,,2013-12-22,,441406,477609,311049308,,,,,,,1,1,,9,-723453.06,-1108237.25
17227020,'326',2591932308,1,3,96725,,,2013-12-22,,441406,477609,311136308,,,,,,,1,1,,2,-723461.44,-1108240.63
17227101,'334',2591959308,1,3,96725,,,2013-12-22,,441406,477609,311054308,,,,,,,1,1,,2,-723439.81,-1108342.38
17227291,'353',2591962308,1,3,96725,,,2013-12-22,,441406,477609,311063308,,,,,,,1,1,,2,-723352.5,-1108380.13
17227399,'363',2591981308,1,3,96725,,,2013-12-22,,441406,477609,311068308,,,,,,,1,1,,2,-723223.13,-1108184
17227461,'370',2591975308,1,3,96725,,,2013-12-22,,441406,477609,310823308,,,,,,,1,1,,9,-723413.56,-1108494
17227470,'371',2591996308,1,3,96725,,,2013-12-22,,441406,477609,310729308,,,,,,,1,1,,2,-723531.88,-1108516.75
17227542,'378',2591998308,1,3,96725,,,2013-12-22,,441406,477609,311080308,,,,,,,1,1,,2,-722908.81,-1107362.63
17227551,'379',2592022308,1,3,96725,,,2013-12-22,,441406,477609,311785308,,,,,,,6,1,,2,-723649.31,-1108287.25
17227623,'386',2592001308,1,3,96725,,,2013-12-22,,441406,477609,310771308,,,,,,,1,1,,2,-723643.94,-1108391.38
17227712,'395',2591999308,1,3,96725,,,2013-12-22,,441406,477609,311083308,,,,,,,1,1,,9,-722898,-1107340.5
17227721,'396',2592018308,1,7,96725,,,2013-12-22,,441406,477609,311089308,,,,,,,1,1,,2,-723378.63,-1108472
17227992,'423',2592353308,1,3,96725,,,2013-12-22,,441406,477609,311386308,,,,,,,1,1,,2,-723274.81,-1108670.75
17228093,'433',2592349308,1,3,96725,,,2013-12-22,,441406,477609,311385308,,,,,,,1,1,,2,-723230.69,-1108697.75
17228174,'441',2592069308,1,7,96725,,,2013-12-22,,441406,477609,311120308,,,,,,,2,1,,2,-723476.81,-1108590.75
17228255,'449',2591928308,1,3,96725,,,2013-12-22,,441406,477609,310859308,,,,,,,2,1,,2,-723335.81,-1108196.88
17228344,'458',2592120308,1,3,96725,,,2013-12-22,,441406,477609,311023308,,,,,,,1,1,,2,-723653.13,-1108514.5
17228425,'466',2592285308,1,6,96725,,,2013-12-22,,441406,477609,311450308,,,,,,,9,4,,2,-723737.44,-1108361.5
17228506,'474',2592389308,1,3,96725,,,2013-12-22,,441406,477609,311140308,,,,,,,1,1,,2,-723365.06,-1108647
